respondent_id,xyz_vaccine,seasonal_vaccine
45650,0.8198242,0.20760308
45651,0.897696,0.41909033
45652,0.24543601,0.13109094
45653,0.8289123,0.63988733
45654,0.7729129,0.502138
45655,0.9384437,0.7873513
45656,6.740063e-05,6.410239e-07
45657,0.4905864,0.35113645
45658,0.28454894,0.07146999
45659,0.1462461,0.049023125
45660,0.120848715,0.15220267
45661,0.55026555,0.09101702
45662,0.06503935,0.040324453
45663,0.08346193,0.039620187
45664,0.34418982,0.46597433
45665,0.16064578,0.047156468
45666,0.085094176,0.031206861
45667,0.5422766,0.34951738
45668,0.12148251,0.04366549
45669,0.8668523,0.7582385
45670,0.1584445,0.051686898
45671,0.15703039,0.0318841
45672,0.9375396,0.007512664
45673,0.89997923,0.07160189
45674,0.19620559,0.11741325
45675,0.93187344,0.249112
45676,0.90002537,0.34151208
45677,0.16619018,0.06991411
45678,0.16606295,0.06799482
45679,0.24061172,0.07102086
45680,0.66520774,0.12270896
45681,0.8738702,0.15430127
45682,0.8196345,0.054056704
45683,0.13511354,0.08954735
45684,0.54925287,0.18583454
45685,0.41444007,0.20114395
45686,0.9461426,0.21664177
45687,0.92573094,0.06983298
45688,0.8799807,0.81094724
45689,0.32562503,0.02222497
45690,0.8331847,0.16620901
45691,0.7877578,0.15659471
45692,0.22713917,0.0676562
45693,0.80179393,0.06292971
45694,0.18524286,0.09866084
45695,0.35334948,0.09975281
45696,0.9017323,0.6582752
45697,0.6345589,0.19009767
45698,0.9002835,0.02650017
45699,0.66140056,0.10728543
45700,0.16361254,0.08887536
45701,0.8993289,0.82368666
45702,0.39378873,0.21186312
45703,0.7119595,0.7188705
45704,0.92016387,0.682274
45705,1.7029603e-05,6.4756216e-07
45706,0.57552624,0.063136995
45707,0.20266083,0.08918182
45708,0.9452706,0.016403677
45709,0.18645199,0.11482609
45710,0.7636098,0.058255523
45711,0.21872677,0.047304727
45712,0.5837864,0.54505986
45713,0.39696574,0.105752505
45714,0.72575724,0.6152196
45715,0.22222504,0.041000567
45716,0.36197856,0.029448709
45717,0.10037131,0.12506917
45718,0.09668571,0.029306332
45719,0.8963828,0.10233749
45720,0.25706327,0.07932484
45721,0.23735213,0.17088293
45722,0.70786655,0.585003
45723,0.40409523,0.12299548
45724,0.9028703,0.03160125
45725,0.57992005,0.62126493
45726,0.86008614,0.63270164
45727,0.879771,0.28132454
45728,0.4923078,0.09313322
45729,6.936575e-05,5.410568e-05
45730,0.47126204,0.15464602
45731,0.1651722,0.038596444
45732,0.20392102,0.093237646
45733,0.705174,0.2394447
45734,0.74004436,0.789574
45735,0.4923751,0.3286636
45736,0.9248449,0.065417394
45737,0.77132106,0.08434274
45738,0.38715896,0.11452481
45739,0.4168078,0.25486207
45740,0.6590489,0.47277328
45741,0.23809044,0.09750759
45742,0.08196612,0.04655683
45743,0.44150108,0.07428899
45744,0.6438214,0.58212674
45745,0.564211,0.21517542
45746,0.81612366,0.46492362
45747,0.6559335,0.18438376
45748,0.23225038,0.037210897
45749,0.12306005,0.12492284
45750,0.7328871,0.5206047
45751,0.3957956,0.3159696
45752,0.9302381,0.050662402
45753,0.21593587,0.04061329
45754,0.43450078,0.24756369
45755,0.007342528,0.002828788
45756,0.1087736,0.08629992
45757,0.93938696,0.68604505
45758,0.9185568,0.83136225
45759,0.977941,0.71740896
45760,0.26805875,0.08759563
45761,0.8655157,0.48249766
45762,0.75426215,0.079289734
45763,0.91437036,0.5595176
45764,0.7731447,0.053570777
45765,0.17320874,0.11832264
45766,0.46922946,0.35767847
45767,0.4167537,0.46662086
45768,0.6104786,0.009285872
45769,0.8691667,0.19615576
45770,0.93643415,0.8253391
45771,0.75793934,0.014650164
45772,0.76203847,0.599918
45773,0.07814783,0.02466521
45774,0.69098294,0.43693447
45775,0.8342442,0.60378695
45776,0.64460945,0.44481814
45777,0.7823745,0.07905093
45778,0.14207143,0.06222001
45779,0.2851538,0.043491814
45780,0.7797944,0.025879964
45781,0.000238984,8.5940475e-05
45782,0.43754116,0.070121564
45783,0.6476796,0.043341655
45784,0.44126356,0.11034692
45785,0.6010988,0.12028736
45786,0.7591292,0.39395717
45787,0.4377419,0.24983676
45788,0.4948763,0.6203308
45789,0.38677907,0.08931449
45790,0.6049153,0.4138187
45791,0.062308643,0.013352476
45792,0.04366996,0.00806935
45793,0.10926764,0.06794558
45794,0.84653807,0.56856203
45795,0.7566116,0.21673499
45796,0.066999845,0.049306363
45797,0.2495179,0.08549546
45798,0.91279566,0.74621737
45799,0.06005331,0.48592556
45800,0.16905315,0.041111622
45801,0.110082075,0.26585898
45802,0.8353756,0.6015201
45803,0.2673616,0.09220132
45804,0.42018488,0.21269801
45805,0.54698783,0.54943174
45806,0.48544502,0.49935314
45807,0.419718,0.10530722
45808,0.46170592,0.032448865
45809,0.17280056,0.06337636
45810,0.9413112,0.18281293
45811,0.35107076,0.33158898
45812,0.5700288,0.4316255
45813,0.16696772,0.052716386
45814,0.8543574,0.6810821
45815,0.18542072,0.14595829
45816,0.9307105,0.8030261
45817,0.49205,0.16475281
45818,0.5841952,0.38322696
45819,0.49842224,0.28017005
45820,0.2753112,0.12950991
45821,0.9801284,0.015096284
45822,0.8639321,0.013313003
45823,0.8417523,0.0304257
45824,0.61715233,0.10642149
45825,0.54734135,0.06884332
45826,0.11985837,0.33210173
45827,0.2627187,0.14191987
45828,0.17302299,0.20855805
45829,0.51393336,0.1165278
45830,0.8931297,0.08739532
45831,0.43885642,0.11919377
45832,0.2452777,0.34981754
45833,0.24293883,0.08224675
45834,0.8697673,0.5817425
45835,0.2090839,0.08360101
45836,0.65990114,0.3407139
45837,0.53726876,0.14237094
45838,0.62133086,0.17640132
45839,0.18485974,0.014157543
45840,0.449104,0.16794574
45841,0.09506487,0.04780043
45842,0.13302036,0.117420204
45843,0.6999303,0.15127939
45844,0.8317735,0.19885705
45845,0.7243314,0.450284
45846,0.6857295,0.5510597
45847,0.71341443,0.06665964
45848,0.16261226,0.20105995
45849,0.86151636,0.60595644
45850,0.4267758,0.09490086
45851,0.46846122,0.23200089
45852,0.84326816,0.18796298
45853,0.19121452,0.088137776
45854,0.45624635,0.346765
45855,0.59269345,0.17163907
45856,0.15445808,0.06640252
45857,0.102094024,0.03385726
45858,0.9715187,0.78329754
45859,0.30761567,0.14154795
45860,0.8617484,0.61324584
45861,0.7921709,0.5217253
45862,0.9019713,0.6432214
45863,0.5500256,0.04731199
45864,0.022257937,0.001125921
45865,0.7147434,0.38055813
45866,0.04516357,0.014471508
45867,0.4023178,0.1193335
45868,0.68429935,0.22908852
45869,0.45628694,0.076289155
45870,0.34025472,0.062426064
45871,0.7560068,0.2555061
45872,0.93376034,0.6771109
45873,0.2751145,0.11482492
45874,0.7000754,0.22957304
45875,0.048386607,0.07012764
45876,0.9829547,0.87183106
45877,0.90563315,0.18237175
45878,0.27974954,0.07556545
45879,0.19874991,0.07944886
45880,0.33596042,0.35428342
45881,0.5071606,0.55009174
45882,0.54271936,0.058637533
45883,0.84949666,0.021333281
45884,0.5563385,0.25650194
45885,0.8342035,0.29013976
45886,0.6571263,0.04772101
45887,0.9166319,0.93991214
45888,0.8508346,0.6691324
45889,0.0527366,0.010168157
45890,0.670024,0.033238247
45891,0.06710868,0.043406453
45892,0.71217936,0.62717587
45893,0.9676537,0.793025
45894,0.17753737,0.07812687
45895,0.714993,0.21128623
45896,0.39880475,0.24316426
45897,0.36568883,0.019824982
45898,0.60643065,0.045209195
45899,0.58317363,0.28988627
45900,0.70557076,0.43803293
45901,0.6853038,0.4563976
45902,0.8276724,0.09240669
45903,0.5691091,0.06689579
45904,0.2177359,0.11132522
45905,0.8776326,0.6926709
45906,0.8082169,0.5546478
45907,0.24548538,0.099406056
45908,0.20933254,0.297647
45909,0.783911,0.41908407
45910,0.36233065,0.15104896
45911,0.70745826,0.12598078
45912,0.8745002,0.31017768
45913,0.05947092,0.010159186
45914,0.16153775,0.05890809
45915,0.91658795,0.041815467
45916,0.6951536,0.413195
45917,0.9410676,0.2551558
45918,0.14858688,0.043123778
45919,0.21171094,0.10816593
45920,0.72277176,0.47881296
45921,0.67295504,0.3050573
45922,0.6057668,0.09508375
45923,0.2630719,0.09353089
45924,0.672475,0.1611181
45925,0.8337391,0.7470107
45926,0.2286372,0.08591454
45927,0.46744543,0.31610373
45928,0.9764813,0.88988566
45929,0.7894714,0.56429714
45930,0.39261764,0.049010575
45931,0.7269899,0.21352659
45932,0.124666214,0.04581657
45933,0.17855875,0.1627858
45934,0.6567977,0.37818953
45935,0.79705006,0.09056401
45936,0.7166493,0.22945862
45937,0.82602495,0.06436951
45938,0.76363224,0.060205396
45939,0.49697918,0.29435974
45940,0.63984257,0.05973494
45941,0.08264404,0.029433472
45942,0.18344651,0.037419025
45943,0.6236569,0.20296018
45944,0.015503925,0.004027597
45945,0.91714317,0.5253675
45946,0.013655256,0.003426817
45947,0.7871084,0.25742275
45948,0.89965045,0.59409213
45949,0.39305988,0.06603422
45950,0.81248164,0.60924554
45951,0.12686451,0.040597536
45952,0.63318425,0.17892435
45953,0.087661676,0.025270985
45954,0.36849034,0.19845285
45955,0.82239354,0.03133407
45956,0.8625651,0.57083523
45957,0.9095355,0.14098474
45958,0.84246665,0.7315455
45959,0.9675919,0.023949726
45960,0.7520241,0.393281
45961,0.9802867,0.88939345
45962,0.88907355,0.10855115
45963,0.07770967,0.015647804
45964,0.5455351,0.16007341
45965,0.13546532,0.18304366
45966,0.21139412,0.10224063
45967,0.43364877,0.19565156
45968,0.5165266,0.17016304
45969,0.9073171,0.08240855
45970,0.78628886,0.2271313
45971,0.8735987,0.58715713
45972,0.95991343,0.05384808
45973,0.80125,0.19515313
45974,0.21861574,0.06284434
45975,0.75760806,0.27748618
45976,0.18822694,0.119711965
45977,0.93397826,0.88933074
45978,0.25802734,0.08404244
45979,0.38964522,0.18957226
45980,0.29751962,0.5978826
45981,0.78377753,0.8958289
45982,0.76946574,0.47474024
45983,0.61120915,0.2564882
45984,0.5939096,0.14182368
45985,0.93299246,0.7088659
45986,0.9443726,0.86652005
45987,0.124981,0.01972161
45988,0.8001409,0.024724258
45989,0.43890506,0.15091024
45990,0.1331206,0.032921564
45991,0.7520386,0.20194924
45992,0.16679713,0.042714775
45993,0.8795042,0.7514374
45994,0.5841211,0.06407728
45995,0.4855058,0.18251707
45996,0.143634,0.31648633
45997,0.7083615,0.4529708
45998,0.9900456,0.9256587
45999,0.80912226,0.16340818
46000,0.81341785,0.64403343
46001,0.08090732,0.06502464
46002,0.08803685,0.010878381
46003,0.4258764,0.15082051
46004,0.3786228,0.18565612
46005,0.7708932,0.089863
46006,0.78758335,0.07632873
46007,0.79324085,0.55705076
46008,0.27005234,0.27150738
46009,0.36711535,0.10698895
46010,0.46612266,0.36149162
46011,0.7693368,0.47902834
46012,0.62335813,0.5322012
46013,0.3751793,0.10767276
46014,0.0690889,0.042979337
46015,0.7132156,0.10361308
46016,0.8749144,0.17250039
46017,0.17100692,0.007395215
46018,0.8481349,0.7090118
46019,0.48171854,0.3712941
46020,0.121179774,0.025952604
46021,0.54941624,0.09409491
46022,0.6504007,0.46919522
46023,0.4843713,0.02562193
46024,0.49542063,0.10187436
46025,0.74097,0.0830403
46026,0.58244187,0.38511506
46027,0.7306689,0.50907314
46028,0.115998015,0.019209946
46029,0.38469806,0.105248004
46030,0.6123014,0.2296618
46031,0.35169336,0.023717193
46032,0.66862494,0.4565742
46033,0.68563145,0.3859345
46034,0.8555956,0.054316178
46035,0.09944129,0.018070946
46036,0.45361733,0.13835555
46037,0.000780761,4.2824827e-06
46038,0.17521356,0.10210261
46039,0.17771813,0.049524423
46040,0.8842586,0.057098914
46041,0.3725611,0.0602361
46042,9.519138e-06,5.921642e-07
46043,0.94823474,0.72856283
46044,0.44811553,0.5324115
46045,0.6335752,0.05042871
46046,0.16800158,0.090269536
46047,0.9206907,0.65245825
46048,0.4335255,0.35351422
46049,0.4054714,0.1895224
46050,0.6819793,0.54761064
46051,0.10126017,0.03034921
46052,0.9241706,0.7496193
46053,0.9425561,0.014793593
46054,0.88343096,0.71864873
46055,0.3700915,0.18452173
46056,0.46407685,0.3380423
46057,0.017919231,0.005650693
46058,0.4463738,0.11178422
46059,0.80704844,0.79661745
46060,0.34890977,0.22333358
46061,0.009616585,0.005046872
46062,0.6823058,0.087122254
46063,0.83363664,0.091951795
46064,0.13042222,0.11658536
46065,0.48053944,0.15065618
46066,0.960272,0.019408604
46067,0.90507257,0.061247062
46068,0.85043967,0.5191606
46069,0.48405772,0.17587547
46070,0.13076249,0.27886438
46071,0.50023437,0.15746748
46072,0.52817357,0.29369253
46073,0.61671984,0.3425719
46074,0.86879486,0.109353766
46075,0.053116113,0.030710353
46076,0.3346515,0.082967445
46077,0.18456227,0.15475926
46078,0.051309373,0.026689596
46079,0.4636152,0.3642725
46080,0.3393125,0.053809743
46081,0.3262233,0.15944067
46082,0.5384271,0.15080516
46083,0.119072564,0.07399119
46084,0.75690097,0.3606341
46085,0.36475718,0.22397304
46086,0.8773067,0.09987725
46087,0.024320513,0.009433487
46088,0.26529834,0.21104538
46089,0.6694048,0.21006885
46090,0.000718664,7.907665e-05
46091,0.9893001,0.92720693
46092,0.7985469,0.35687742
46093,0.56590474,0.10936769
46094,0.2541191,0.15011655
46095,0.883688,0.11115684
46096,0.7095883,0.06446512
46097,1.4116949e-05,5.993347e-07
46098,0.923283,0.1525935
46099,0.62625545,0.391276
46100,0.5302088,0.57574314
46101,0.0452432,0.06721546
46102,0.38876382,0.1495453
46103,0.62118804,0.5262704
46104,0.88205075,0.2752867
46105,0.4555511,0.0868215
46106,0.85317045,0.03644671
46107,0.845109,0.747259
46108,0.2591665,0.07700071
46109,0.37882763,0.27916327
46110,0.16587865,0.07246633
46111,0.924321,0.8117022
46112,0.73793507,0.35150927
46113,0.016337516,0.001474972
46114,0.9259289,0.04779925
46115,0.8396007,0.3342431
46116,0.004479236,0.001733281
46117,0.013559974,0.006160663
46118,0.9664023,0.01727095
46119,0.83798665,0.06272849
46120,0.911385,0.28696582
46121,0.49787766,0.7795501
46122,0.4972769,0.049483705
46123,0.2186604,0.04654479
46124,0.27003992,0.001040872
46125,0.35374653,0.12397366
46126,0.83722633,0.11179164
46127,0.73969424,0.30681244
46128,0.8437909,0.6927483
46129,0.5124427,0.20462026
46130,0.052559055,0.04415484
46131,0.81393987,0.112314224
46132,0.33187157,0.13047655
46133,0.28391075,0.061377242
46134,0.70331293,0.08408377
46135,0.1499816,0.06702723
46136,0.91311044,0.037155867
46137,0.7898543,0.40528423
46138,0.35293382,0.14596412
46139,0.031760365,0.010210448
46140,0.9621811,0.8893472
46141,0.60335726,0.10567894
46142,0.36289674,0.03945919
46143,0.7109847,0.39560428
46144,0.57797784,0.25155595
46145,0.22033167,0.10218208
46146,0.4008055,0.03460694
46147,0.20168509,0.046167698
46148,0.9148578,0.7596843
46149,0.8851144,0.045122877
46150,0.87781715,0.5417423
46151,8.789516e-06,3.2280735e-07
46152,0.3543729,0.117608294
46153,0.35325083,0.034414813
46154,0.44495273,0.16661607
46155,0.89666927,0.6734455
46156,0.37855428,0.06980023
46157,0.274393,0.12049587
46158,0.67998874,0.48235264
46159,0.8173694,0.6055599
46160,0.87097347,0.16708599
46161,0.07333562,0.03526385
46162,0.5753703,0.03877196
46163,0.12657379,0.10979835
46164,0.14518632,0.062260523
46165,0.62318945,0.1681311
46166,0.21506754,0.095935136
46167,0.8510679,0.6192944
46168,0.38758928,0.09269226
46169,0.24037321,0.08127705
46170,0.90816784,0.6641394
46171,0.64356637,0.4792321
46172,0.25755638,0.11182978
46173,0.14067067,0.029834768
46174,0.52401316,0.16979843
46175,0.6522217,0.34998327
46176,0.2769064,0.058561184
46177,0.61018777,0.30767155
46178,0.16650361,0.68324953
46179,0.8798919,0.382772
46180,0.046966933,0.028009372
46181,0.67358875,0.26724604
46182,0.9619748,0.017148066
46183,0.86854565,0.39383584
46184,0.6855763,0.14759913
46185,0.7927399,0.5002352
46186,0.76880395,0.32515287
46187,0.75083256,0.32993346
46188,0.33687964,0.23648527
46189,0.3443113,0.021373745
46190,0.68613064,0.075494274
46191,0.4112549,0.35302827
46192,0.86835337,0.028474018
46193,0.9013982,0.55792105
46194,0.7183305,0.38431618
46195,0.12340353,0.014384586
46196,0.27727193,0.042044014
46197,0.74217135,0.04087445
46198,0.89147055,0.6732804
46199,0.26002607,0.10756205
46200,0.12380821,0.017723367
46201,0.85779715,0.61959636
46202,0.882303,0.2292939
46203,0.69450295,0.1952996
46204,0.67763907,0.41178656
46205,0.1425672,0.056883868
46206,0.22876039,0.10433204
46207,0.8947603,0.31025115
46208,0.88296473,0.05329563
46209,0.30538246,0.1206826
46210,0.7280719,0.15111925
46211,0.1689606,0.018671375
46212,0.20131779,0.080388606
46213,0.4899594,0.5897161
46214,0.84445924,0.096877374
46215,0.83033144,0.060349226
46216,0.11884969,0.012737894
46217,0.3280194,0.11933311
46218,0.23823643,0.06739458
46219,0.9715147,0.051909342
46220,0.37532184,0.09782031
46221,0.62435526,0.19097438
46222,0.75010073,0.045274414
46223,0.17174721,0.08835583
46224,0.19840144,0.05946382
46225,0.8741319,0.7715881
46226,0.5326992,0.14471036
46227,0.15760528,0.047996704
46228,0.944126,0.31439936
46229,0.41308343,0.15179756
46230,0.22672397,0.06350018
46231,0.8069967,0.1436911
46232,0.12933634,0.034451593
46233,0.6072953,0.09452311
46234,0.62101996,0.23306547
46235,0.77160114,0.46224305
46236,0.80332816,0.28322273
46237,0.899626,0.6882416
46238,0.7688772,0.6649251
46239,0.69050765,0.36062017
46240,0.5868434,0.26560512
46241,0.5430399,0.07705998
46242,0.26073107,0.1549838
46243,0.17750056,0.08053
46244,0.6287698,0.14034706
46245,0.6356453,0.5643076
46246,0.23228413,0.26195872
46247,0.38435584,0.05047842
46248,0.09030803,0.03535289
46249,0.50763226,0.11125565
46250,0.61524856,0.3079283
46251,0.55328023,0.61633074
46252,0.83033156,0.6512119
46253,0.7050003,0.05942261
46254,0.6700833,0.4608997
46255,0.53312445,0.031495497
46256,0.77704835,0.07772603
46257,0.73550165,0.5892339
46258,0.92510825,0.0649618
46259,0.21624567,0.08094618
46260,0.53082025,0.29829222
46261,0.22755049,0.67951953
46262,0.7572484,0.5578632
46263,0.8238965,0.1329677
46264,0.87877303,0.051885888
46265,0.9335911,0.6576121
46266,0.31988174,0.21683498
46267,0.95865273,0.043827552
46268,0.81427604,0.43594915
46269,0.31328815,0.020882074
46270,0.25464952,0.043084133
46271,0.41434416,0.13356899
46272,0.2085425,0.10411568
46273,0.088895,0.14803939
46274,0.8403054,0.6958635
46275,0.40820318,0.14800192
46276,0.28231195,0.22032757
46277,0.4962088,0.51967406
46278,0.016906153,0.015306284
46279,0.8361684,0.065511025
46280,0.13753143,0.031997085
46281,0.91684145,0.35092342
46282,0.23183599,0.2825554
46283,0.26065454,0.04994403
46284,0.40577424,0.13380818
46285,0.75484943,0.71015805
46286,0.9207749,0.1710721
46287,0.43359846,0.22353849
46288,0.05448791,0.009048535
46289,0.23356743,0.030160058
46290,0.6930143,0.07780728
46291,0.15470485,0.02047833
46292,0.49475613,0.17567943
46293,0.3107787,0.09810247
46294,0.6424819,0.0427201
46295,0.7036678,0.75753653
46296,0.6734213,0.29567397
46297,0.2875719,0.09021184
46298,0.42392752,0.2650221
46299,0.9374329,0.8369365
46300,0.7347106,0.302648
46301,0.8881577,0.13857801
46302,0.09703071,0.000517538
46303,0.023248358,0.02130303
46304,0.85128945,0.3108954
46305,0.002403533,3.4603752e-06
46306,0.05666193,0.013811949
46307,0.022836398,0.000322074
46308,0.2649564,0.08331087
46309,0.9655468,0.8284409
46310,0.05073698,0.025817318
46311,0.8417607,0.5878984
46312,0.18791221,0.012567488
46313,0.003348414,7.645637e-05
46314,0.87773305,0.063327946
46315,0.97818613,0.91767466
46316,0.30933335,0.41566896
46317,0.4765544,0.008156503
46318,0.01917855,0.002809061
46319,0.37096033,0.016238946
46320,0.6263478,0.56735873
46321,0.60372764,0.119311295
46322,0.1553906,0.060803834
46323,0.6699896,0.1536812
46324,0.10238967,0.0357081
46325,0.078577355,0.002131447
46326,0.780781,0.07861233
46327,0.0904309,0.026320158
46328,0.1697535,0.10487136
46329,0.7155937,0.8335222
46330,0.22431493,0.07392578
46331,0.7642386,0.095500365
46332,0.7517226,0.28942284
46333,0.6137043,0.3975287
46334,0.10245433,0.041487265
46335,0.92143714,0.09095617
46336,0.8197513,0.48388422
46337,0.5091118,0.08675279
46338,0.35841185,0.36739513
46339,0.8566523,0.6317753
46340,0.92381287,0.7819673
46341,0.51397073,0.061602417
46342,0.37729675,0.11343596
46343,0.92174864,0.15818515
46344,0.9016974,0.6787332
46345,0.31537405,0.0968401
46346,0.40181613,0.4164645
46347,0.60801506,0.10464554
46348,0.967767,0.37092727
46349,0.7789171,0.6656444
46350,0.23980731,0.091104865
46351,0.47764078,0.15017432
46352,0.34953254,0.019945525
46353,0.7096077,0.47549483
46354,0.8109226,0.63592374
46355,0.6970514,0.15152398
46356,0.5932741,0.18425693
46357,0.2907288,0.014056322
46358,0.20131779,0.080388606
46359,0.31775844,0.20479234
46360,0.10120016,0.03863998
46361,0.9288978,0.75852555
46362,0.75647676,0.05504398
46363,0.9004804,0.60939264
46364,0.78470975,0.021809753
46365,0.7541776,0.27087724
46366,0.5564033,0.308687
46367,0.004617541,1.4089283e-05
46368,0.07653681,0.035842337
46369,0.9543712,0.90669006
46370,0.79672176,0.21159615
46371,0.15426503,0.043276016
46372,0.12847082,0.086311534
46373,0.50986004,0.35409626
46374,0.8289099,0.13800116
46375,0.43198434,0.051154148
46376,0.17011069,0.057318706
46377,0.974517,0.8778341
46378,0.42474398,0.19220361
46379,0.13977301,0.046204377
46380,0.02129439,0.007125094
46381,0.33845124,0.033074357
46382,0.00018116,0.000308341
46383,0.9764813,0.88988566
46384,0.38747323,0.3894007
46385,0.1965572,0.03974613
46386,0.7193707,0.129137
46387,0.33143649,0.07516056
46388,0.7345227,0.49938917
46389,0.80292207,0.8228394
46390,0.27984828,0.008975651
46391,0.45393,0.12716953
46392,0.06736919,0.023348074
46393,0.86259735,0.7200575
46394,0.82594013,0.830487
46395,0.8284803,0.038779214
46396,0.49210006,0.23570801
46397,0.9292355,0.045605097
46398,0.5363258,0.15318939
46399,0.90517396,0.23142302
46400,0.49001524,0.38747448
46401,0.7054534,0.030586824
46402,0.532601,0.3564093
46403,0.812962,0.6940341
46404,0.7891185,0.42424762
46405,0.9567363,0.8291007
46406,0.02588942,0.06880385
46407,0.7969592,0.08322802
46408,0.2751145,0.11482492
46409,0.93841314,0.0380868
46410,0.04971619,0.02292102
46411,0.88419557,0.5865734
46412,0.10268428,0.031556793
46413,0.65318364,0.536793
46414,0.000282019,1.8084367e-05
46415,0.5746592,0.16952308
46416,0.7894398,0.15494949
46417,0.083552696,0.026644709
46418,0.8643564,0.115109324
46419,0.91438794,0.029652867
46420,0.02323985,0.00645523
46421,0.7495402,0.37884027
46422,0.89961755,0.6901865
46423,0.8426162,0.23554772
46424,0.20348585,0.12580681
46425,0.9154787,0.7202946
46426,0.52909577,0.6057387
46427,0.58448887,0.099193625
46428,0.58184934,0.068528354
46429,0.14848064,0.08411597
46430,0.36138052,0.11083529
46431,0.115559615,0.039602112
46432,0.9054927,0.6472353
46433,0.34171012,0.19409157
46434,0.8467986,0.5404433
46435,0.512357,0.02110659
46436,0.20943174,0.05307784
46437,0.20731613,0.10159027
46438,0.66548204,0.5111308
46439,0.43520266,0.23615973
46440,0.5846615,0.20824683
46441,0.10015274,0.029338993
46442,0.8200506,0.57869184
46443,0.7344096,0.09894513
46444,0.2692243,0.033265673
46445,0.5532133,0.26463592
46446,0.42483503,0.070909604
46447,0.18177846,0.058793757
46448,0.918026,0.08618284
46449,0.038823407,0.006038146
46450,0.5044749,0.13355191
46451,0.36584118,0.19175762
46452,0.39225838,0.37309504
46453,0.048025113,0.016949607
46454,0.07866644,0.0840606
46455,0.079942316,0.05938434
46456,0.23879255,0.021542307
46457,0.18282604,0.058791213
46458,0.9305182,0.17139098
46459,0.78283477,0.09807061
46460,0.72193563,0.46122456
46461,0.5738196,0.29093537
46462,0.9357548,0.08181679
46463,0.51323724,0.3980864
46464,0.46055463,0.039146833
46465,0.076197825,0.08663895
46466,0.79670614,0.15749234
46467,0.46271515,0.1928029
46468,0.053141758,0.003518598
46469,0.5149356,0.06222839
46470,0.8761557,0.030586448
46471,0.5111552,0.09930132
46472,0.7236757,0.07789259
46473,0.9934576,0.96024364
46474,0.88502985,0.6042037
46475,0.7932488,0.05776764
46476,0.88051486,0.7361268
46477,0.7320122,0.30528167
46478,0.93838745,0.8212217
46479,0.82980675,0.38884935
46480,0.6929207,0.010924088
46481,0.3041951,0.1338907
46482,0.2963854,0.02416508
46483,0.5034816,0.03769528
46484,0.20073396,0.026839783
46485,0.13253585,0.091631874
46486,0.9255902,0.6606301
46487,0.39307863,0.08856038
46488,0.21096715,0.09072441
46489,0.004041141,0.00015882
46490,0.14570534,0.030452086
46491,0.36835477,0.331343
46492,0.51995534,0.2563913
46493,0.18926531,0.02824909
46494,0.009040061,0.016708542
46495,0.9196389,0.41499516
46496,0.14276248,0.0684462
46497,0.17185472,0.16054189
46498,0.07810317,0.07675717
46499,0.74447083,0.09895033
46500,0.8663059,0.75204724
46501,0.36172432,0.1735284
46502,0.17927484,0.091794856
46503,0.18174164,0.14409187
46504,0.2723482,0.088069834
46505,0.2920214,0.22264464
46506,0.106493734,0.08760534
46507,0.60901797,0.23061112
46508,0.1059727,0.049812093
46509,0.16294083,0.056593075
46510,0.16601828,0.04743199
46511,0.9768224,0.013414496
46512,0.92370206,0.029630164
46513,0.5685613,0.15985744
46514,0.96261716,0.9008933
46515,0.8414036,0.14515431
46516,0.5834271,0.35339847
46517,0.57153094,0.16390152
46518,0.8037315,0.19128466
46519,0.57990503,0.12699206
46520,0.11612709,0.003935802
46521,0.7395643,0.07125209
46522,0.6051502,0.12325767
46523,0.6872542,0.13883537
46524,0.8901438,0.08030371
46525,0.860551,0.06637873
46526,0.103093185,0.049072117
46527,0.7775867,0.5321764
46528,0.8777355,0.73892725
46529,0.12049234,0.083051495
46530,0.9671818,0.7996935
46531,0.38718742,0.20638019
46532,0.40135604,0.46300644
46533,0.4554588,0.14116862
46534,0.90606856,0.14248471
46535,0.13050234,0.10307771
46536,0.60926497,0.18053104
46537,0.23408306,0.09661377
46538,0.07833261,0.004031928
46539,0.51638365,0.08982433
46540,0.6593312,0.2333513
46541,0.10245433,0.041487265
46542,0.8324747,0.03607138
46543,0.5918431,0.27282777
46544,0.8344332,0.45500216
46545,0.945115,0.87007785
46546,0.3155911,0.24972782
46547,0.8714855,0.52577716
46548,0.9033163,0.050842512
46549,0.8201856,0.28458223
46550,0.062141445,0.038032297
46551,0.45150462,0.2879615
46552,0.6668722,0.08679311
46553,0.3315139,0.16240954
46554,0.6412076,0.6401826
46555,0.06797772,0.016571505
46556,0.80859095,0.39797038
46557,0.00722023,0.001433391
46558,0.5028204,0.34134325
46559,0.49308783,0.19306505
46560,0.14034069,0.05873716
46561,0.5802698,0.17351739
46562,0.91888833,0.027991112
46563,0.89452946,0.70503753
46564,0.4725969,0.3178876
46565,0.37694162,0.2910924
46566,0.31050995,0.3521548
46567,0.11881306,0.029965205
46568,0.968816,0.8928634
46569,0.24244696,0.006837159
46570,0.10902082,0.047879767
46571,0.9577291,0.010458733
46572,0.73330224,0.48056588
46573,0.7689695,0.035146806
46574,0.21884349,0.054750886
46575,0.10726583,0.040444717
46576,0.639625,0.13626406
46577,0.16091874,0.06987096
46578,0.6061537,0.08727491
46579,0.77741075,0.52948
46580,0.6757342,0.21207824
46581,0.83006465,0.12254571
